"No.","Time","Source","Destination","Protocol","Length","Info"
"6116","55.826530","192.168.1.26","192.168.1.12","HTTP","144","HEAD /CBD-3-laps2.mp4 HTTP/1.1 "
"6128","55.844903","192.168.1.26","192.168.1.12","HTTP","144","HEAD /CBD-3-laps2.mp4 HTTP/1.1 "
"6144","55.873269","192.168.1.26","192.168.1.12","HTTP","171","HEAD /Clearwater-to-Wells-Grey-Park-Boundary.mp4 HTTP/1.1 "
"6155","55.893046","192.168.1.26","192.168.1.12","HTTP","148","HEAD /mt-edith-cavell.mp4 HTTP/1.1 "
"6167","55.924794","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Climb-Out-Of-Lowman.mp4 HTTP/1.1 "
"6179","55.946651","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Terlan-Moelten.mp4 HTTP/1.1 "
"6191","55.973991","192.168.1.26","192.168.1.12","HTTP","146","HEAD /harrison-giro.mp4 HTTP/1.1 "
"6200","55.995941","192.168.1.26","192.168.1.12","HTTP","139","HEAD /ilbono.mp4 HTTP/1.1 "
"6215","56.016309","192.168.1.26","192.168.1.12","HTTP","151","HEAD /cap-formentor-2018.mp4 HTTP/1.1 "
"6225","56.044616","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Cholesbury-Hill.mp4 HTTP/1.1 "
"6235","56.173910","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Coal-Creek.mp4 HTTP/1.1 "
"6248","56.205833","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Coast-to-Coast-SA.mp4 HTTP/1.1 "
"6259","56.239415","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Col_Agnel.mp4 HTTP/1.1 "
"6271","56.266422","192.168.1.26","192.168.1.12","HTTP","146","HEAD /col-de-aravis.mp4 HTTP/1.1 "
"6282","56.296604","192.168.1.26","192.168.1.12","HTTP","150","HEAD /aspin-from-arreau.mp4 HTTP/1.1 "
"6293","56.332810","192.168.1.26","192.168.1.12","HTTP","150","HEAD /aspin-from-arreau.mp4 HTTP/1.1 "
"6305","56.357023","192.168.1.26","192.168.1.12","HTTP","146","HEAD /col-d-liseran.mp4 HTTP/1.1 "
"6319","56.384090","192.168.1.26","192.168.1.12","HTTP","148","HEAD /col-d-izoard-19.mp4 HTTP/1.1 "
"6331","56.413699","192.168.1.26","192.168.1.12","HTTP","144","HEAD /col-d-ornon.mp4 HTTP/1.1 "
"6344","56.449780","192.168.1.26","192.168.1.12","HTTP","145","HEAD /col-de-braus.mp4 HTTP/1.1 "
"6355","56.473683","192.168.1.26","192.168.1.12","HTTP","140","HEAD /forclaz.mp4 HTTP/1.1 "
"6367","56.500560","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Col-de-Ichere-and-Col-de-Lie.mp4 HTTP/1.1 "
"6378","56.529217","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Col-de-Jambaz.mp4 HTTP/1.1 "
"6390","56.557952","192.168.1.26","192.168.1.12","HTTP","147","HEAD /col-de-sarenne.mp4 HTTP/1.1 "
"6402","56.588882","192.168.1.26","192.168.1.12","HTTP","146","HEAD /col-de-turini.mp4 HTTP/1.1 "
"6414","56.614691","192.168.1.26","192.168.1.12","HTTP","144","HEAD /col-de-vars.mp4 HTTP/1.1 "
"6423","56.644084","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Col-de-Encrenaz.mp4 HTTP/1.1 "
"6438","56.674402","192.168.1.26","192.168.1.12","HTTP","150","HEAD /col-de-la-bonette.mp4 HTTP/1.1 "
"6449","56.706949","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Col-de-la-Croix-Blanche.mp4 HTTP/1.1 "
"6462","56.746627","192.168.1.26","192.168.1.12","HTTP","150","HEAD /croix-de-fer-west.mp4 HTTP/1.1 "
"6473","56.772424","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Col-de-la-Joux-Plane.mp4 HTTP/1.1 "
"6486","56.800894","192.168.1.26","192.168.1.12","HTTP","155","HEAD /LB-col-de-la-madeleine.mp4 HTTP/1.1 "
"6498","56.826532","192.168.1.26","192.168.1.12","HTTP","149","HEAD /col-de-la-madone.mp4 HTTP/1.1 "
"6509","56.853700","192.168.1.26","192.168.1.12","HTTP","148","HEAD /col-de-la-morte.mp4 HTTP/1.1 "
"6519","56.877166","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Col-de-la-Ramaz-East.mp4 HTTP/1.1 "
"6534","56.906686","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Col-de-la-Ramaz-West.mp4 HTTP/1.1 "
"6547","56.929627","192.168.1.26","192.168.1.12","HTTP","147","HEAD /col-du-chaussy.mp4 HTTP/1.1 "
"6559","56.958985","192.168.1.26","192.168.1.12","HTTP","148","HEAD /col-du-galibier.mp4 HTTP/1.1 "
"6571","56.979613","192.168.1.26","192.168.1.12","HTTP","144","HEAD /LB-Galibier.mp4 HTTP/1.1 "
"6582","57.004488","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Col_du_Glandon.mp4 HTTP/1.1 "
"6594","57.023917","192.168.1.26","192.168.1.12","HTTP","171","HEAD /Col-du-Marie-Blanque-from-Louvie-Juzon.mp4 HTTP/1.1 "
"6605","57.051420","192.168.1.26","192.168.1.12","HTTP","149","HEAD /cenis-from-italy.mp4 HTTP/1.1 "
"6616","57.180499","192.168.1.26","192.168.1.12","HTTP","150","HEAD /col-du-telegraphe.mp4 HTTP/1.1 "
"6631","57.211785","192.168.1.26","192.168.1.12","HTTP","143","HEAD /telegraphe.mp4 HTTP/1.1 "
"6643","57.232238","192.168.1.26","192.168.1.12","HTTP","168","HEAD /Col-du-Tourmalet-from-Saint-Sauveur.mp4 HTTP/1.1 "
"6653","57.257536","192.168.1.26","192.168.1.12","HTTP","150","HEAD /col-du-telegraphe.mp4 HTTP/1.1 "
"6667","57.275483","192.168.1.26","192.168.1.12","HTTP","143","HEAD /honor-2018.mp4 HTTP/1.1 "
"6678","57.294081","192.168.1.26","192.168.1.12","HTTP","148","HEAD /sa-batalla-2018.mp4 HTTP/1.1 "
"6692","57.314371","192.168.1.26","192.168.1.12","HTTP","151","HEAD /colle-dell-agnello.mp4 HTTP/1.1 "
"6704","57.333629","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Colle_Delle_Finestre.mp4 HTTP/1.1 "
"6716","57.360025","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Colorado-National-Monument.mp4 HTTP/1.1 "
"6728","57.380749","192.168.1.26","192.168.1.12","HTTP","149","HEAD /como-to-bellagio.mp4 HTTP/1.1 "
"6746","57.429865","192.168.1.26","192.168.1.12","HTTP","143","HEAD /copperlode.mp4 HTTP/1.1 "
"6757","57.450125","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Corin-Dam.mp4 HTTP/1.1 "
"6768","57.471087","192.168.1.26","192.168.1.12","HTTP","147","HEAD /corkscrew-road.mp4 HTTP/1.1 "
"6791","57.492264","192.168.1.26","192.168.1.12","HTTP","152","HEAD /cormet-de-roeseland.mp4 HTTP/1.1 "
"6802","57.518460","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Cornish-Fishing-Ports.mp4 HTTP/1.1 "
"6815","57.540221","192.168.1.26","192.168.1.12","HTTP","158","HEAD /Charlestown-To-Mevagissey.mp4 HTTP/1.1 "
"6827","57.564798","192.168.1.26","192.168.1.12","HTTP","158","HEAD /Cornish-Fishing-Ports-Two.mp4 HTTP/1.1 "
"6838","57.582413","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Corryong-Ride.mp4 HTTP/1.1 "
"6852","57.601096","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Costiera-Trieste.mp4 HTTP/1.1 "
"6855","57.611311","192.168.1.26","192.168.1.12","HTTP","147","HEAD /barossa-3-mins.mp4 HTTP/1.1 "
"6868","57.620823","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Kariega-Harvestvale.mp4 HTTP/1.1 "
"6873","57.626363","192.168.1.26","192.168.1.12","HTTP","149","HEAD /cotmans-ash-lane.mp4 HTTP/1.1 "
"6886","57.637766","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Little-Warm-Up.mp4 HTTP/1.1 "
"6897","57.645885","192.168.1.26","192.168.1.12","HTTP","144","HEAD /ilkley-moor.mp4 HTTP/1.1 "
"6913","57.664794","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Kariega-East-One-Hour.mp4 HTTP/1.1 "
"6924","57.678082","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Crabtree.mp4 HTTP/1.1 "
"6935","57.691361","192.168.1.26","192.168.1.12","HTTP","154","HEAD /2021-Road-Race-Course.mp4 HTTP/1.1 "
"6947","57.698798","192.168.1.26","192.168.1.12","HTTP","140","HEAD /crafers.mp4 HTTP/1.1 "
"6957","57.714132","192.168.1.26","192.168.1.12","HTTP","147","HEAD /2021-TT-Course.mp4 HTTP/1.1 "
"6968","57.721778","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Crank-The-Kanc.mp4 HTTP/1.1 "
"6979","57.729896","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Kariega-East-Ride-Three.mp4 HTTP/1.1 "
"6989","57.739805","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Creede-Hwy-149.mp4 HTTP/1.1 "
"7005","57.754622","192.168.1.26","192.168.1.12","HTTP","144","HEAD /River-Lodge.mp4 HTTP/1.1 "
"7020","57.771133","192.168.1.26","192.168.1.12","HTTP","178","HEAD /Cross-Cape-Theewaterskloof-Dam-To-Franschhoek.mp4 HTTP/1.1 "
"7027","57.778019","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Kariega-East-Ride-Two.mp4 HTTP/1.1 "
"7052","57.794899","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Crow-Road-S-N.mp4 HTTP/1.1 "
"7058","57.799040","192.168.1.26","192.168.1.12","HTTP","154","HEAD /727-nortonsville-loop.mp4 HTTP/1.1 "
"7071","57.818845","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Crozet-Gravel-North-Part-One.mp4 HTTP/1.1 "
"7080","57.827033","192.168.1.26","192.168.1.12","HTTP","177","HEAD /A-Bit-Of-National-Route-One-Before-The-Hills.mp4 HTTP/1.1 "
"7094","57.839230","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Crozet-Gravel-North-Part-Two.mp4 HTTP/1.1 "
"7108","57.846990","192.168.1.26","192.168.1.12","HTTP","164","HEAD /A-Coastal-Escape-From-Edinburgh.mp4 HTTP/1.1 "
"7121","57.856059","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Crozet-Gravel-South.mp4 HTTP/1.1 "
"7135","57.877244","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Cruise-Along-The-Yarra-River.mp4 HTTP/1.1 "
"7152","57.890216","192.168.1.26","192.168.1.12","HTTP","143","HEAD /laproz-mar.mp4 HTTP/1.1 "
"7158","57.895800","192.168.1.26","192.168.1.12","HTTP","151","HEAD /kettlewell-leyburn.mp4 HTTP/1.1 "
"7176","57.916967","192.168.1.26","192.168.1.12","HTTP","143","HEAD /dukes-pass.mp4 HTTP/1.1 "
"7178","57.916998","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Mt-Lemmon.mp4 HTTP/1.1 "
"7201","57.935974","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Curbar-Gap.mp4 HTTP/1.1 "
"7202","57.935977","192.168.1.26","192.168.1.12","HTTP","169","HEAD /Lake-Taupo-Cycle-Challenge-Stage-One.mp4 HTTP/1.1 "
"7223","57.954506","192.168.1.26","192.168.1.12","HTTP","140","HEAD /A610-TT.mp4 HTTP/1.1 "
"7227","57.958115","192.168.1.26","192.168.1.12","HTTP","174","HEAD /Cape-Town-Cycling-Tour-Stage-Three-Gantry.mp4 HTTP/1.1 "
"7249","57.982616","192.168.1.26","192.168.1.12","HTTP","153","HEAD /AACC-Markleeville-TT.mp4 HTTP/1.1 "
"7253","57.983242","192.168.1.26","192.168.1.12","HTTP","140","HEAD /Sven-CX.mp4 HTTP/1.1 "
"7277","58.002484","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Abbaye-De-Senaque-Col-De-Murs.mp4 HTTP/1.1 "
"7278","58.002489","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Pateley-Bridge-To-Masham.mp4 HTTP/1.1 "
"7297","58.027880","192.168.1.26","192.168.1.12","HTTP","142","HEAD /park-rash.mp4 HTTP/1.1 "
"7300","58.027883","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Aberdour-Crossgates.mp4 HTTP/1.1 "
"7324","58.047553","192.168.1.26","192.168.1.12","HTTP","168","HEAD /Bliss-State-Park-To-Camp-Richardson.mp4 HTTP/1.1 "
"7329","58.048987","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Dartmoor-Devon.mp4 HTTP/1.1 "
"7351","58.072697","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Adams-Morgan-Loop.mp4 HTTP/1.1 "
"7352","58.072701","192.168.1.26","192.168.1.12","HTTP","167","HEAD /Dartmoor-Devon-As-Flat-As-Possible.mp4 HTTP/1.1 "
"7374","58.183021","192.168.1.26","192.168.1.12","HTTP","151","HEAD /adelaide-gorge-new.mp4 HTTP/1.1 "
"7375","58.183023","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Dartmouth-Dam.mp4 HTTP/1.1 "
"7398","58.203445","192.168.1.26","192.168.1.12","HTTP","140","HEAD /Adigrat.mp4 HTTP/1.1 "
"7399","58.203452","192.168.1.26","192.168.1.12","HTTP","143","HEAD /decker-pch.mp4 HTTP/1.1 "
"7423","58.227597","192.168.1.26","192.168.1.12","HTTP","148","HEAD /decker-westlake.mp4 HTTP/1.1 "
"7424","58.227603","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Adirondack-Rolling-Hills.mp4 HTTP/1.1 "
"7446","58.250653","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Deer-Creek-Yerba-Buena.mp4 HTTP/1.1 "
"7447","58.250658","192.168.1.26","192.168.1.12","HTTP","150","HEAD /afton-switchbacks.mp4 HTTP/1.1 "
"7470","58.280916","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Derwent-Loop.mp4 HTTP/1.1 "
"7471","58.280922","192.168.1.26","192.168.1.12","HTTP","151","HEAD /AftontoRavensRoost.mp4 HTTP/1.1 "
"7494","58.299273","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Devon-In-The-Spring.mp4 HTTP/1.1 "
"7495","58.299275","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Ajo-Mountain-Drive.mp4 HTTP/1.1 "
"7517","58.327686","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Markleeville-to-Snowshoe-BACK.mp4 HTTP/1.1 "
"7518","58.327687","192.168.1.26","192.168.1.12","HTTP","148","HEAD /akamina-parkway.mp4 HTTP/1.1 "
"7548","58.352336","192.168.1.26","192.168.1.12","HTTP","142","HEAD /akuna-bay.mp4 HTTP/1.1 "
"7549","58.352338","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Kerry-Brown.mp4 HTTP/1.1 "
"7573","58.391798","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Ditchling-Beacon-OC-22.mp4 HTTP/1.1 "
"7574","58.391801","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Akuna-Bay-To-West-Head.mp4 HTTP/1.1 "
"7597","58.411906","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Al-Quadra-Stick-and-Loop-back.mp4 HTTP/1.1 "
"7598","58.411910","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Cornwalls-Doc-Martin-Country.mp4 HTTP/1.1 "
"7621","58.439568","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Al-Quadra-Stick-and-Loop-out.mp4 HTTP/1.1 "
"7626","58.439573","192.168.1.26","192.168.1.12","HTTP","142","HEAD /autodrome.mp4 HTTP/1.1 "
"7644","58.463467","192.168.1.26","192.168.1.12","HTTP","137","HEAD /Alba.mp4 HTTP/1.1 "
"7645","58.463499","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Oban-to-Dunbeg-Back.mp4 HTTP/1.1 "
"7674","58.493853","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Dungeness.mp4 HTTP/1.1 "
"7679","58.497018","192.168.1.26","192.168.1.12","HTTP","150","HEAD /albert-race-track.mp4 HTTP/1.1 "
"7699","58.519814","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Albert-Park-Lake-NEW.mp4 HTTP/1.1 "
"7700","58.519815","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Dunkery-Beacon-OC-5.mp4 HTTP/1.1 "
"7721","58.544684","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Albert-Park-Lake-Reverse.mp4 HTTP/1.1 "
"7723","58.544690","192.168.1.26","192.168.1.12","HTTP","151","HEAD /lochan-lun-da-brha.mp4 HTTP/1.1 "
"7748","58.565727","192.168.1.26","192.168.1.12","HTTP","166","HEAD /Albispass-and-Buchenegg-Clockwise.mp4 HTTP/1.1 "
"7749","58.565728","192.168.1.26","192.168.1.12","HTTP","180","HEAD /East-Perth-To-Crawley-Via-South-Perth-Foreshore.mp4 HTTP/1.1 "
"7775","58.593832","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Albispass-from-Adliswil.mp4 HTTP/1.1 "
"7778","58.595580","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Ebbetts-North-NEW.mp4 HTTP/1.1 "
"7795","58.616620","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Ebbetts-South-Ascent.mp4 HTTP/1.1 "
"7796","58.616621","192.168.1.26","192.168.1.12","HTTP","138","HEAD /CCW-6.mp4 HTTP/1.1 "
"7818","58.646971","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Egton-High-Moor.mp4 HTTP/1.1 "
"7819","58.646999","192.168.1.26","192.168.1.12","HTTP","146","HEAD /willunga-full.mp4 HTTP/1.1 "
"7841","58.669448","192.168.1.26","192.168.1.12","HTTP","145","HEAD /ejector-seat.mp4 HTTP/1.1 "
"7842","58.669450","192.168.1.26","192.168.1.12","HTTP","149","HEAD /miller-high-life.mp4 HTTP/1.1 "
"7866","58.703169","192.168.1.26","192.168.1.12","HTTP","151","HEAD /mens-itt-yorkshire.mp4 HTTP/1.1 "
"7867","58.703170","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Almunecar.mp4 HTTP/1.1 "
"7887","58.726821","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Along-The-Danube-River.mp4 HTTP/1.1 "
"7888","58.726822","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Els-Angels.mp4 HTTP/1.1 "
"7911","58.749989","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Along-the-Amstel.mp4 HTTP/1.1 "
"7912","58.749990","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Emerald-Bakery-Loop.mp4 HTTP/1.1 "
"7929","58.774949","192.168.1.26","192.168.1.12","HTTP","147","HEAD /alpe-d-huez-19.mp4 HTTP/1.1 "
"7930","58.774955","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Empire-Road-to-Pottle-Hill.mp4 HTTP/1.1 "
"7961","58.805846","192.168.1.26","192.168.1.12","HTTP","142","HEAD /alpe-race.mp4 HTTP/1.1 "
"7962","58.805850","192.168.1.26","192.168.1.12","HTTP","143","HEAD /encinal-19.mp4 HTTP/1.1 "
"7984","58.828883","192.168.1.26","192.168.1.12","HTTP","144","HEAD /PorlockHill.mp4 HTTP/1.1 "
"7986","58.828884","192.168.1.26","192.168.1.12","HTTP","142","HEAD /alpe-race.mp4 HTTP/1.1 "
"8009","58.854098","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Alpenverein.mp4 HTTP/1.1 "
"8010","58.854100","192.168.1.26","192.168.1.12","HTTP","140","HEAD /lanes-3.mp4 HTTP/1.1 "
"8030","58.883638","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Enter-Edinburgh-From-The-East.mp4 HTTP/1.1 "
"8031","58.883639","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Alpenvereinshutte.mp4 HTTP/1.1 "
"8054","58.915201","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Erlhofplatte.mp4 HTTP/1.1 "
"8055","58.915202","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Alto-To-Blue-Ridge-Parkway.mp4 HTTP/1.1 "
"8075","58.944172","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Dutch-Ride.mp4 HTTP/1.1 "
"8081","58.954793","192.168.1.26","192.168.1.12","HTTP","141","HEAD /amy-2016.mp4 HTTP/1.1 "
"8099","58.970459","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Escape-from-Mersea.mp4 HTTP/1.1 "
"8109","58.983657","192.168.1.26","192.168.1.12","HTTP","138","HEAD /amy-1.mp4 HTTP/1.1 "
"8121","58.999976","192.168.1.26","192.168.1.12","HTTP","155","HEAD /etsch-bikepath-to-nals.mp4 HTTP/1.1 "
"8128","59.013821","192.168.1.26","192.168.1.12","HTTP","138","HEAD /amy-2.mp4 HTTP/1.1 "
"8143","59.029066","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Evans-Notch.mp4 HTTP/1.1 "
"8153","59.045401","192.168.1.26","192.168.1.12","HTTP","138","HEAD /amy-3.mp4 HTTP/1.1 "
"8161","59.063715","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Gerlospa-Everesting.mp4 HTTP/1.1 "
"8176","59.179045","192.168.1.26","192.168.1.12","HTTP","138","HEAD /amy-4.mp4 HTTP/1.1 "
"8188","59.201329","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Uluru-Ride-short.mp4 HTTP/1.1 "
"8200","59.213582","192.168.1.26","192.168.1.12","HTTP","139","HEAD /ananga.mp4 HTTP/1.1 "
"8218","59.234229","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Fall-Horse-Country.mp4 HTTP/1.1 "
"8223","59.248321","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Anavasi-Arfara.mp4 HTTP/1.1 "
"8241","59.267719","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Falls-Creek-Climb.mp4 HTTP/1.1 "
"8246","59.275326","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Anavasi-Kalamata-Kardamyli.mp4 HTTP/1.1 "
"8263","59.302816","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Falls-Creek-Gravel.mp4 HTTP/1.1 "
"8269","59.306545","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Anavasi-Kardamyli-Kalamata.mp4 HTTP/1.1 "
"8288","59.332835","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Anavasi-Thouria.mp4 HTTP/1.1 "
"8289","59.332836","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Falzarego-and-Giau.mp4 HTTP/1.1 "
"8312","59.360128","192.168.1.26","192.168.1.12","HTTP","147","HEAD /ballarat-fondo.mp4 HTTP/1.1 "
"8313","59.360128","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Ancient-Messini.mp4 HTTP/1.1 "
"8333","59.384198","192.168.1.26","192.168.1.12","HTTP","145","HEAD /andratx-2018.mp4 HTTP/1.1 "
"8336","59.384201","192.168.1.26","192.168.1.12","HTTP","142","HEAD /road-race.mp4 HTTP/1.1 "
"8357","59.418178","192.168.1.26","192.168.1.12","HTTP","148","HEAD /feduni-tt-green.mp4 HTTP/1.1 "
"8358","59.418181","192.168.1.26","192.168.1.12","HTTP","145","HEAD /soller-coast.mp4 HTTP/1.1 "
"8379","59.443642","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Anfi-to-Taurito-Loop.mp4 HTTP/1.1 "
"8380","59.443644","192.168.1.26","192.168.1.12","HTTP","148","HEAD /feduni-pink-lap.mp4 HTTP/1.1 "
"8400","59.470045","192.168.1.26","192.168.1.12","HTTP","140","HEAD /angliru.mp4 HTTP/1.1 "
"8404","59.475387","192.168.1.26","192.168.1.12","HTTP","146","HEAD /feduni-tt-red.mp4 HTTP/1.1 "
"8423","59.497864","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Ano-Verga.mp4 HTTP/1.1 "
"8431","59.512287","192.168.1.26","192.168.1.12","HTTP","149","HEAD /feduni-elite-men.mp4 HTTP/1.1 "
"8447","59.526342","192.168.1.26","192.168.1.12","HTTP","140","HEAD /Antwerp.mp4 HTTP/1.1 "
"8451","59.534538","192.168.1.26","192.168.1.12","HTTP","139","HEAD /fedeia.mp4 HTTP/1.1 "
"8471","59.555147","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Training-Route-MVP.mp4 HTTP/1.1 "
"8477","59.556701","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Felter.mp4 HTTP/1.1 "
"8497","59.578037","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Aquila-Game-Drive.mp4 HTTP/1.1 "
"8498","59.578038","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Felton-Empire-Rd.mp4 HTTP/1.1 "
"8520","59.612024","192.168.1.26","192.168.1.12","HTTP","141","HEAD /Fernwood.mp4 HTTP/1.1 "
"8521","59.612026","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Arawaka-River.mp4 HTTP/1.1 "
"8544","59.642968","192.168.1.26","192.168.1.12","HTTP","145","HEAD /steall-gorge.mp4 HTTP/1.1 "
"8545","59.642974","192.168.1.26","192.168.1.12","HTTP","149","HEAD /FlandersBlueLoop.mp4 HTTP/1.1 "
"8566","59.672842","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Arguineguin-to-Meloneras-Loop.mp4 HTTP/1.1 "
"8567","59.672846","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Flying-Airport-Loop.mp4 HTTP/1.1 "
"8590","59.692756","192.168.1.26","192.168.1.12","HTTP","160","HEAD /Flying-Airport-Loop-Reverse.mp4 HTTP/1.1 "
"8591","59.692762","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Arguineguin-to-Soria.mp4 HTTP/1.1 "
"8615","59.714633","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Around-Lake-Ontake.mp4 HTTP/1.1 "
"8616","59.714692","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Forcola-di-Livigno.mp4 HTTP/1.1 "
"8638","59.729905","192.168.1.26","192.168.1.12","HTTP","160","HEAD /Around-Rocky-Valley-Storage.mp4 HTTP/1.1 "
"8643","59.733342","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Forth-Bridges.mp4 HTTP/1.1 "
"8663","59.746657","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Scenic-Bavaria-One.mp4 HTTP/1.1 "
"8667","59.759965","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Circuit-Zolder.mp4 HTTP/1.1 "
"8685","59.770496","192.168.1.26","192.168.1.12","HTTP","141","HEAD /wk-runde.mp4 HTTP/1.1 "
"8696","59.779239","192.168.1.26","192.168.1.12","HTTP","144","HEAD /london-laps.mp4 HTTP/1.1 "
"8708","59.787783","192.168.1.26","192.168.1.12","HTTP","150","HEAD /arthurs-seat-2018.mp4 HTTP/1.1 "
"8719","59.799028","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Frankonian-Windmill-Ride.mp4 HTTP/1.1 "
"8731","59.816663","192.168.1.26","192.168.1.12","HTTP","176","HEAD /Arthurs-Seat-Main-Ridge-And-Red-Hill-Climbs.mp4 HTTP/1.1 "
"8744","59.826120","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Frank-Sound-58.mp4 HTTP/1.1 "
"8760","59.841607","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Arthurs-Seat-To-Flinders.mp4 HTTP/1.1 "
